Country Name,Country Code,Series Name,Series Code,1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Virgin Islands (U.S.),VIR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,GDP (current US$B),NY.GDP.MKTP.CD,4.271,4.314,4.004,3.556,3.968,4.603,5.126,5.348,5.816,7.31,8.086,9.682,11.186,12.208,13.516,13.99,13.972,15.405,16.128,16.277,17.134,15.532,18.109,19.166,17.396
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.28,-8.556,-9.311,-12.489,14.016,21.925,11.291,-0.997,3.788,7.429,8.593,5.777,9.601,6.096,4.699,-0.158,3.721,8.865,1.419,1.227,1.363,-11.318,7.012,4.083,-5.509
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,1499.492,1476.172,1335.553,1156.217,1257.699,1422.191,1543.701,1570.104,1664.246,2035.202,2191.782,2557.076,2880.798,3067.439,3315.298,3352.113,3272.154,3527.614,3620.36,3562.331,3656.858,3233.569,3678.636,3799.955,3367.607
West Bank and Gaza,PSE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.549,-10.863,-11.599,-14.697,11.139,18.849,8.483,-3.494,1.17,4.514,5.735,3.066,6.868,3.51,2.215,-2.471,1.373,6.447,-0.578,-1.305,-1.152,-13.496,4.415,1.589,-7.743
West Bank and Gaza,PSE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.544,2.798,1.223,5.71,4.403,3.004,4.107,3.842,1.86,9.89,2.754,3.749,2.877,2.779,1.724,1.733,1.432,-0.219,0.213,-0.195,1.58,-0.735,1.237,3.741,5.871
West Bank and Gaza,PSE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,10.625,21.493,27.465,23.004,23.215,20.016,19.014,18.282,22.913,20.452,21.416,17.597,19.202,19.894,20.527,23.005,23.939,25.677,26.256,25.34,25.895,26.39,24.42,
West Bank and Gaza,PSE,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,0.554,0.572,,0.58,,,
West Bank and Gaza,PSE,Gini index,SI.POV.GINI,,,,,,34.0,34.7,34.0,35.6,,34.5,35.3,34.4,,,,,33.7,,,,,,,
"Yemen, Rep.",YEM,GDP (current US$B),NY.GDP.MKTP.CD,7.639,9.679,9.853,10.693,11.778,13.868,16.732,19.063,21.651,26.911,25.13,30.907,32.726,35.401,40.415,43.229,42.444,31.318,26.842,21.606,,,,,
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.776,6.182,3.804,3.935,3.747,3.973,5.592,3.17,3.338,3.648,3.866,7.702,-12.715,2.393,4.824,-0.189,-27.995,-9.375,-5.072,0.752,,,,,
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,421.723,519.592,514.692,543.9,583.37,668.855,784.758,867.836,956.23,1153.536,1045.806,1249.063,1284.618,1349.991,1497.748,1557.601,1488.416,1069.817,893.717,701.715,,,,,
"Yemen, Rep.",YEM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.874,3.251,1.012,1.201,1.033,1.242,2.683,0.138,0.257,0.593,0.838,4.593,-15.222,-0.527,1.869,-2.955,-29.922,-11.72,-7.475,-1.722,,,,,
"Yemen, Rep.",YEM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.66,4.59,11.912,12.239,10.832,12.515,11.811,10.845,7.905,18.976,5.408,11.175,19.544,9.885,10.968,8.105,,,,,,,,,
"Yemen, Rep.",YEM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.46,,,,,16.23,16.05,15.7,15.33,14.97,14.63,17.82,,,,13.467,,,,,,,,,
"Yemen, Rep.",YEM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,0.369,0.373,,0.373,,,
"Yemen, Rep.",YEM,Gini index,SI.POV.GINI,,,,,,,34.7,,,,,,,,,36.7,,,,,,,,,
Zambia,ZMB,GDP (current US$B),NY.GDP.MKTP.CD,3.404,3.601,4.094,4.194,4.902,6.221,8.332,12.757,14.057,17.911,15.328,20.266,23.46,25.503,28.037,27.141,21.251,20.958,25.874,26.312,23.309,18.138,22.096,29.164,28.163
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.65,3.897,5.317,4.506,6.945,7.032,7.236,7.904,8.352,7.774,9.22,10.298,5.569,7.597,5.058,4.693,2.92,3.755,3.526,4.034,1.441,-2.785,6.235,5.25,5.832
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,353.83,364.026,401.732,399.099,452.287,556.05,720.447,1065.596,1133.436,1393.519,1150.942,1469.361,1644.457,1729.647,1840.321,1724.576,1307.91,1249.923,1495.752,1475.2,1268.121,958.265,1134.713,1456.902,1369.129
Zambia,ZMB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.944,1.062,2.208,1.36,3.692,3.683,3.741,4.238,4.591,3.993,5.406,6.508,2.064,4.103,1.676,1.348,-0.313,0.54,0.352,0.897,-1.564,-5.596,3.259,2.386,2.992
Zambia,ZMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,26.788,26.03,21.394,22.233,21.402,17.968,18.324,9.02,10.657,12.446,13.395,8.502,6.429,6.576,6.978,7.807,10.111,17.87,6.577,7.495,9.15,15.733,22.021,10.993,10.885
Zambia,ZMB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,12.93,,,,,15.9,,,7.93,,13.19,,7.85,,,11.888,,4.529,5.033,5.542,6.033,5.199,5.995,
Zambia,ZMB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,17.322,18.05,23.489,24.224,44.396,49.407,46.433,52.281,59.712,61.93,103.543,71.411,,
Zambia,ZMB,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,0.396,0.391,,0.397,,,
Zambia,ZMB,Gini index,SI.POV.GINI,,,,42.1,,54.3,,54.6,,,,52.0,,,,,55.8,,,,,,,51.5,
Zimbabwe,ZWE,GDP (current US$B),NY.GDP.MKTP.CD,6.858,6.69,6.777,6.342,5.728,5.806,5.755,5.444,5.292,4.416,9.666,12.042,14.102,17.115,19.091,19.496,19.963,20.549,17.585,34.156,21.832,21.51,28.371,27.367,26.538
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.818,-3.059,1.44,-8.894,-16.995,-5.808,-5.711,-3.461,-3.653,-17.669,12.02,21.452,14.62,15.745,3.197,1.485,2.024,0.901,4.08,5.01,-6.332,-7.817,8.468,6.522,4.956
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,585.332,565.284,569.003,529.187,474.302,477.399,470.784,441.499,425.037,351.839,762.298,937.84,1082.616,1290.194,1408.368,1407.034,1410.329,1421.788,1192.107,2269.177,1421.869,1372.697,1773.92,1676.821,1592.417
Zimbabwe,ZWE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.241,-4.028,0.79,-9.454,-17.622,-6.466,-6.204,-4.289,-4.583,-18.324,10.876,19.939,12.983,13.655,0.988,-0.715,-0.133,-1.178,1.975,2.909,-8.177,-9.67,6.272,4.388,2.784
Zimbabwe,ZWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,3.023,3.466,3.725,1.635,-0.198,-2.431,-1.544,0.894,10.619,255.305,557.202,98.546,104.705,
Zimbabwe,ZWE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.0,,,,,4.39,,,,,,,5.368,,,4.774,,,,,7.373,,9.54,10.087,9.348
Zimbabwe,ZWE,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,ZWE,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,0.41,,,,,,,0.441,0.461,,0.467,,,
Zimbabwe,ZWE,Gini index,SI.POV.GINI,,,,,,,,,,,,,43.2,,,,,,44.3,,50.3,,,,
Africa Eastern and Southern,AFE,GDP (current US$B),NY.GDP.MKTP.CD,265.429,287.202,260.992,267.815,355.716,442.696,516.661,580.241,665.599,713.502,715.485,849.41,945.439,952.676,963.347,979.69,899.296,829.83,940.105,1012.719,1006.527,929.074,1086.772,1183.962,1236.163
Africa Eastern and Southern,AFE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.656,3.22,3.51,3.842,2.963,5.557,6.165,6.578,6.647,4.371,0.88,5.234,4.069,1.756,4.25,3.983,3.012,2.184,2.651,2.682,2.189,-2.78,4.497,3.554,2.622
Africa Eastern and Southern,AFE,GDP per capita (current US$),NY.GDP.PCAP.CD,678.004,715.143,633.473,633.52,819.987,994.194,1130.169,1235.847,1379.747,1439.241,1404.536,1622.684,1757.998,1724.204,1696.356,1678.554,1498.805,1346.301,1485.754,1558.612,1508.487,1356.089,1545.957,1642.432,1672.506
Africa Eastern and Southern,AFE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.094,0.62,0.897,1.204,0.337,2.837,3.408,3.773,3.795,1.562,-1.825,2.409,1.295,-0.958,1.43,1.176,0.203,-0.53,-0.004,-0.006,-0.489,-5.316,1.842,0.986,0.088
Africa Eastern and Southern,AFE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.82,8.601,5.84,8.764,7.45,5.023,8.558,8.898,8.451,12.567,8.954,5.538,8.971,9.159,5.751,5.37,5.246,6.571,6.399,4.721,4.654,5.405,7.241,10.774,7.127
Africa Eastern and Southern,AFE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Eastern and Southern,AFE,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Eastern and Southern,AFE,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Eastern and Southern,AFE,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,GDP (current US$B),NY.GDP.MKTP.CD,139.468,142.14,149.452,178.692,206.982,256.101,312.409,397.089,465.684,567.938,508.553,598.698,682.233,737.8,834.161,894.585,769.367,692.181,685.75,768.19,823.934,787.147,845.993,877.141,796.586
Africa Western and Central,AFW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.545,3.86,5.209,9.927,5.533,7.993,5.829,5.375,5.523,6.281,6.282,6.971,4.849,5.135,6.107,5.926,2.814,0.141,2.285,2.843,3.222,-1.004,3.995,3.784,3.343
Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,531.516,527.203,539.226,627.096,706.477,850.084,1008.342,1246.349,1421.445,1685.807,1467.789,1680.141,1861.537,1958.077,2154.315,2248.518,1882.519,1648.92,1590.556,1735.446,1813.609,1688.471,1769.172,1788.875,1584.333
Africa Western and Central,AFW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.131,1.08,2.344,6.921,2.642,5.022,2.905,2.472,2.62,3.354,3.343,4.01,1.945,2.259,3.255,3.09,0.088,-2.504,-0.41,0.169,0.573,-3.528,1.386,1.214,0.782
Africa Western and Central,AFW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.372,2.531,4.362,3.189,1.761,0.694,5.632,4.416,3.607,8.453,3.282,1.785,4.019,4.578,2.439,1.768,2.131,1.487,1.725,1.784,1.76,2.438,3.654,7.968,4.67
Africa Western and Central,AFW,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,4.356,,,6.992,,7.121,,,3.031,
Africa Western and Central,AFW,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,GDP (current US$B),NY.GDP.MKTP.CD,663.176,760.66,741.975,743.726,826.976,983.701,1205.596,1434.109,1668.426,2109.172,1822.784,2154.252,2559.855,2793.776,2857.872,2905.076,2544.136,2499.966,2571.054,2865.544,2898.669,2576.553,2969.117,3613.682,3491.517
Arab World,ARB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.859,6.598,1.679,0.667,4.871,8.873,5.467,6.166,4.495,5.551,0.409,4.815,3.573,5.004,2.52,2.384,3.388,3.609,1.511,2.623,1.671,-5.401,5.117,5.793,0.93
Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,2362.996,2649.772,2527.917,2478.934,2697.486,3140.31,3760.92,4362.932,4943.511,6084.785,5123.707,5911.33,6874.843,7344.631,7344.231,7300.6,6258.607,6022.883,6068.603,6624.835,6565.981,5735.51,6503.793,7776.629,7377.399
Arab World,ARB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.418,4.216,-0.555,-1.516,2.629,6.552,3.062,3.535,1.772,2.77,-2.166,2.32,1.369,2.786,0.215,0.122,1.206,1.469,-0.546,0.516,-0.384,-7.035,3.438,3.934,-0.902
Arab World,ARB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.669,1.854,1.772,1.833,2.713,3.632,3.494,3.545,4.744,11.271,2.921,3.911,4.753,4.612,3.238,2.648,1.831,2.373,2.069,2.763,1.049,1.612,2.966,4.995,3.642
Arab World,ARB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,11.174,10.27,9.614,9.945,9.467,9.21,,10.561,,10.722,,9.629,,,,,,,
Arab World,ARB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,
Caribbean small states,CSS,GDP (current US$B),NY.GDP.MKTP.CD,16.582,17.467,17.638,18.688,19.249,20.282,22.208,25.924,28.067,29.396,28.708,29.716,30.345,32.052,32.391,33.462,34.538,33.451,34.922,36.225,37.621,31.378,36.707,48.138,53.253
Caribbean small states,CSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.941,3.659,1.3,2.155,1.849,2.823,3.281,4.456,3.3,0.542,-2.6,0.992,1.717,2.328,0.074,1.764,0.698,0.472,1.943,2.891,1.025,-9.193,10.444,22.478,12.716
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,6348.27,6622.114,6623.919,6953.249,7097.219,7415.222,8056.623,9333.121,10028.944,10425.144,10106.212,10389.19,10543.014,11057.115,11085.052,11359.165,11629.121,11175.574,11576.277,11845.703,12173.611,10101.79,11732.898,15296.213,16810.935
Caribbean small states,CSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.879,2.65,0.345,1.212,0.928,1.959,2.48,3.664,2.524,-0.211,-3.316,0.3,1.083,1.6,-0.722,0.941,-0.121,-0.309,1.152,1.496,-0.03,-9.656,9.656,21.757,11.98
Caribbean small states,CSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.56,2.182,2.578,2.041,2.155,2.315,3.476,2.741,3.859,6.394,0.006,3.25,3.199,2.411,1.059,1.089,-0.862,0.142,1.518,1.245,1.172,-0.295,2.237,6.196,3.814
Caribbean small states,CSS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Caribbean small states,CSS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Caribbean small states,CSS,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,
Caribbean small states,CSS,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,
Central Europe and the Baltics,CEB,GDP (current US$B),NY.GDP.MKTP.CD,435.066,428.598,468.614,528.074,634.394,763.09,886.072,1001.637,1265.566,1530.719,1289.854,1316.548,1454.732,1359.053,1417.557,1463.823,1293.623,1316.822,1461.568,1649.014,1674.816,1665.817,1908.204,1943.576,2252.971
Central Europe and the Baltics,CEB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.907,3.957,3.081,3.615,4.087,5.84,5.019,6.595,6.433,3.936,-3.507,1.436,3.514,0.826,0.668,3.216,4.026,2.753,5.101,4.946,3.909,-3.417,6.433,4.247,0.512
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,3989.198,3952.108,4352.721,4937.132,5949.814,7176.508,8355.869,9469.734,12009.687,14578.014,12307.708,12608.023,13964.443,13075.949,13667.981,14143.74,12528.083,12785.386,14225.877,16081.911,16355.858,16302.755,18816.134,19414.742,22494.481
Central Europe and the Baltics,CEB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.073,4.545,3.835,4.293,4.415,6.131,5.306,6.866,6.831,4.309,-3.321,1.804,3.76,1.057,0.883,3.433,4.266,3.016,5.361,5.153,4.05,-3.211,7.238,5.606,0.463
Central Europe and the Baltics,CEB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.019,8.912,5.748,3.127,2.349,3.593,3.317,3.93,4.837,6.359,2.753,1.801,4.13,3.335,1.438,0.054,-0.464,-0.055,2.076,2.534,2.665,1.672,3.84,14.608,9.443
Central Europe and the Baltics,CEB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.418,11.939,13.244,13.865,13.188,12.831,12.004,10.089,7.793,6.589,8.473,9.877,9.768,9.958,10.036,8.857,7.813,6.486,5.29,4.311,3.777,4.371,4.451,3.979,4.015
Central Europe and the Baltics,CEB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,38.525,38.083,38.863,40.963,41.582,40.37,39.973,39.344,37.965,39.592,46.127,50.39,52.748,57.679,59.712,60.614,59.396,60.658,56.932,54.395,53.241,66.321,61.581,53.981,
Central Europe and the Baltics,CEB,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,
Central Europe and the Baltics,CEB,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,GDP (current US$B),NY.GDP.MKTP.CD,3090.57,3377.701,3351.139,3254.999,3622.988,4210.08,4895.874,5596.741,6624.825,7460.094,7172.73,8708.209,9813.801,10261.754,10406.754,10766.61,10237.02,10537.029,11393.448,11524.428,11767.657,10981.013,12771.307,14131.149,14847.824
Early-demographic dividend,EAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.092,4.428,1.031,1.773,5.322,6.149,5.855,6.028,5.672,3.445,0.635,6.513,4.918,4.183,4.058,4.121,4.414,4.42,4.633,3.84,2.402,-4.368,7.621,5.583,4.044
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,1259.939,1351.509,1316.318,1256.172,1374.566,1570.593,1796.642,2020.907,2354.413,2610.627,2472.221,2955.657,3280.668,3380.96,3380.565,3449.006,3234.226,3284.232,3504.864,3499.784,3528.996,3254.228,3743.859,4099.076,4258.918
Early-demographic dividend,EAR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.187,2.495,-0.82,-0.008,3.543,4.373,4.128,4.328,4.006,1.859,-0.882,4.888,3.336,2.681,2.596,2.678,2.977,3.015,3.269,2.511,1.123,-5.497,6.458,4.476,2.883
Early-demographic dividend,EAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.023,3.9,3.751,4.24,5.453,4.435,4.822,5.687,6.178,10.447,4.374,4.397,5.811,5.018,4.825,4.019,3.096,3.372,3.465,3.976,2.757,2.952,4.038,7.199,5.871
Early-demographic dividend,EAR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,5.399,,,,,5.889,,,,,4.916,,5.02,,,,,,7.016,6.414,7.547,6.594,5.585,
Early-demographic dividend,EAR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,GDP (current US$B),NY.GDP.MKTP.CD,7743.403,8377.363,7789.513,7912.759,8702.214,9758.44,10411.321,11034.81,12331.151,14220.149,14630.641,17078.057,19796.933,21174.179,21411.284,22089.702,21995.274,22776.013,24329.095,26487.86,27032.495,27156.482,31148.241,30663.75,30775.659
East Asia & Pacific,EAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.737,5.396,3.299,4.377,4.948,5.868,5.899,6.454,7.467,4.385,2.561,7.61,5.462,5.183,5.245,4.759,4.728,4.659,5.053,4.759,3.96,-0.145,6.221,2.886,4.095
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,3816.377,4090.213,3769.369,3796.964,4142.707,4610.32,4882.173,5136.278,5697.905,6523.261,6664.925,7726.915,8893.533,9436.847,9468.68,9695.983,9586.057,9856.666,10454.536,11312.909,11484.341,11487.833,13141.529,12909.919,12927.684
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.699,4.411,2.38,3.504,4.116,5.065,5.111,5.667,6.684,3.63,1.848,6.878,4.714,4.349,4.431,3.979,3.986,3.925,4.312,4.122,3.409,-0.57,5.94,2.67,3.859
East Asia & Pacific,EAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.984,1.592,3.578,1.886,2.289,3.238,3.037,3.936,3.764,8.342,1.622,3.057,5.021,2.975,2.583,2.511,0.795,1.277,1.8,2.313,1.704,1.281,2.41,5.409,3.67
East Asia & Pacific,EAS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.774,4.139,3.895,4.295,4.376,4.357,4.454,4.338,4.157,4.316,4.281,4.011,3.913,3.83,3.761,3.761,,,3.522,4.19,4.214,4.71,4.439,,
East Asia & Pacific,EAS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,GDP (current US$B),NY.GDP.MKTP.CD,1577.918,1736.143,1847.12,2044.36,2313.863,2682.937,3107.695,3742.774,4731.773,5987.096,6491.259,7900.542,9650.694,10759.908,11870.06,12800.187,13323.236,13614.573,14881.098,16640.355,17213.216,17487.335,20840.018,21113.809,21150.248
East Asia & Pacific (excluding high income),EAP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.379,7.647,6.979,8.06,8.945,9.121,9.977,11.079,12.487,8.616,7.985,9.921,8.643,7.58,7.299,6.984,6.707,6.565,6.708,6.525,5.782,1.247,7.604,3.414,5.069
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,877.111,955.507,1007.108,1104.789,1239.865,1425.925,1638.416,1957.823,2456.422,3084.941,3320.297,4012.121,4863.649,5376.604,5881.943,6292.346,6499.964,6592.518,7151.275,7944.76,8171.966,8262.927,9813.485,9916.804,9912.697
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.242,6.581,5.982,7.104,8.024,8.233,9.094,10.211,11.635,7.806,7.197,9.132,7.817,6.667,6.405,6.133,5.901,5.769,5.9,5.833,5.186,0.769,7.236,3.147,4.844
East Asia & Pacific (excluding high income),EAP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.291,2.159,4.273,2.723,3.704,4.427,5.529,4.866,4.817,10.227,4.219,3.689,5.296,3.027,2.914,3.143,1.224,1.917,2.913,3.198,1.943,2.419,2.477,5.463,3.67
East Asia & Pacific (excluding high income),EAP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.597,4.069,3.783,4.205,4.308,4.331,4.467,4.37,4.201,4.377,4.225,3.938,3.878,3.802,3.744,3.759,,,3.532,4.298,4.339,4.827,4.552,,
East Asia & Pacific (excluding high income),EAP,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$B),NY.GDP.MKTP.CD,1576.109,1734.141,1844.983,2041.978,2311.138,2679.767,3104.016,3738.3,4726.058,5979.821,6483.346,7890.862,9638.846,10746.721,11855.482,12784.468,13306.887,13597.889,14862.824,16619.89,17192.02,17465.774,20814.269,21087.708,21124.121
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.378,7.646,6.979,8.06,8.944,9.121,9.977,11.078,12.486,8.615,7.984,9.921,8.643,7.58,7.298,6.984,6.707,6.565,6.707,6.525,5.782,1.247,7.603,3.414,5.068
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,887.539,966.822,1018.99,1117.762,1254.37,1442.579,1657.51,1980.56,2484.836,3120.489,3358.427,4058.019,4919.048,5437.56,5948.33,6363.124,6572.89,6666.302,7231.059,8033.207,8262.818,8354.737,9922.571,10027.177,10023.202
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.237,6.576,5.978,7.099,8.02,8.231,9.091,10.207,11.631,7.802,7.192,9.127,7.812,6.661,6.4,6.129,5.898,5.766,5.896,5.831,5.184,0.769,7.237,3.149,4.846
